Customer,column_target,true_value,prediction,class,probability
ZZ49347,Coverage,Basic,Basic,Basic,0.9999962207078992
ZZ49347,Coverage,Basic,Basic,Extended,2.811906991296528e-06
ZZ49347,Coverage,Basic,Basic,Premium,9.673851095896644e-07
ZZ49347,Churn,False,False,False,0.8643328402329657
ZZ49347,Churn,False,False,True,0.1356671597670342
XX85323,Coverage,Premium,Premium,Basic,0.004139440146403
XX85323,Coverage,Premium,Premium,Extended,0.0003617520842773
XX85323,Coverage,Premium,Premium,Premium,0.9954988077693196
XX85323,Churn,False,True,False,0.4099843461192148
XX85323,Churn,False,True,True,0.5900156538807851
JO64487,Coverage,Extended,Extended,Basic,5.132594029993488e-05
JO64487,Coverage,Extended,Extended,Extended,0.99989589384512
JO64487,Coverage,Extended,Extended,Premium,5.278021457994386e-05
JO64487,Churn,True,True,False,0.1384714885847084
JO64487,Churn,True,True,True,0.8615285114152915
TO55363,Coverage,Basic,Basic,Basic,0.9994665500094206
TO55363,Coverage,Basic,Basic,Extended,0.0001715230201353
TO55363,Coverage,Basic,Basic,Premium,0.0003619269704439
TO55363,Churn,False,False,False,0.9052654132169052
TO55363,Churn,False,False,True,0.0947345867830948
UE67791,Coverage,Basic,Basic,Basic,0.9998853101053924
UE67791,Coverage,Basic,Basic,Extended,6.324540033227435e-05
UE67791,Coverage,Basic,Basic,Premium,5.144449427523382e-05
UE67791,Churn,False,True,False,0.3195978393252987
UE67791,Churn,False,True,True,0.6804021606747013
JN69287,Coverage,Extended,Extended,Basic,1.1238412524129488e-05
JN69287,Coverage,Extended,Extended,Extended,0.9999096645906248
JN69287,Coverage,Extended,Extended,Premium,7.909699685115811e-05
JN69287,Churn,False,False,False,0.7960852913963734
JN69287,Churn,False,False,True,0.2039147086036265
AT55072,Coverage,Premium,Premium,Basic,0.0001076044736429
AT55072,Coverage,Premium,Premium,Extended,2.9428029200328275e-05
AT55072,Coverage,Premium,Premium,Premium,0.9998629674971568
AT55072,Churn,False,False,False,0.7561224018328346
AT55072,Churn,False,False,True,0.2438775981671654
LV34368,Coverage,Basic,Basic,Basic,0.9999538191022582
LV34368,Coverage,Basic,Basic,Extended,3.8980610308197246e-05
LV34368,Coverage,Basic,Basic,Premium,7.200287433725998e-06
LV34368,Churn,False,False,False,0.5460407523026678
LV34368,Churn,False,False,True,0.4539592476973321
QU40939,Coverage,Extended,Extended,Basic,9.955070604344898e-06
QU40939,Coverage,Extended,Extended,Extended,0.9999607307956996
QU40939,Coverage,Extended,Extended,Premium,2.931413369602448e-05
QU40939,Churn,True,True,False,0.0539458193849596
QU40939,Churn,True,True,True,0.9460541806150404
IP94270,Coverage,Premium,Premium,Basic,0.0008499949351029
IP94270,Coverage,Premium,Premium,Extended,5.041520081079805e-05
IP94270,Coverage,Premium,Premium,Premium,0.9990995898640864
IP94270,Churn,False,True,False,0.4967190871838376
IP94270,Churn,False,True,True,0.5032809128161624
KW33804,Coverage,Basic,Basic,Basic,0.9999307371572989
KW33804,Coverage,Basic,Basic,Extended,3.0849284024836354e-05
KW33804,Coverage,Basic,Basic,Premium,3.8413558676389526e-05
KW33804,Churn,False,False,False,0.8498512640079172
KW33804,Churn,False,False,True,0.1501487359920827
IA42992,Coverage,Basic,Basic,Basic,0.9997122958213156
IA42992,Coverage,Basic,Basic,Extended,2.6935536500422107e-05
IA42992,Coverage,Basic,Basic,Premium,0.000260768642184
IA42992,Churn,False,False,False,0.7867329408965842
IA42992,Churn,False,False,True,0.2132670591034158
CZ19025,Coverage,Basic,Basic,Basic,0.9999829716167506
CZ19025,Coverage,Basic,Basic,Extended,7.370882396633192e-06
CZ19025,Coverage,Basic,Basic,Premium,9.657500852740666e-06
CZ19025,Churn,False,False,False,0.8210005653329913
CZ19025,Churn,False,False,True,0.1789994346670087
EN54716,Coverage,Basic,Basic,Basic,0.999988221791706
EN54716,Coverage,Basic,Basic,Extended,6.307212575253245e-06
EN54716,Coverage,Basic,Basic,Premium,5.470995718640235e-06
EN54716,Churn,False,False,False,0.8156946136872789
EN54716,Churn,False,False,True,0.1843053863127211
UF27940,Coverage,Basic,Basic,Basic,0.9999388737471344
UF27940,Coverage,Basic,Basic,Extended,5.354312897520568e-05
UF27940,Coverage,Basic,Basic,Premium,7.583123890428906e-06
UF27940,Churn,True,False,False,0.6264845857873601
UF27940,Churn,True,False,True,0.3735154142126399
QD36118,Coverage,Basic,Basic,Basic,0.9999877985644744
QD36118,Coverage,Basic,Basic,Extended,9.998384802555264e-06
QD36118,Coverage,Basic,Basic,Premium,2.2030507228835027e-06
QD36118,Churn,True,True,False,0.3450535227461561
QD36118,Churn,True,True,True,0.6549464772538439
XI52305,Coverage,Basic,Basic,Basic,0.999955190944938
XI52305,Coverage,Basic,Basic,Extended,2.573541863103315e-05
XI52305,Coverage,Basic,Basic,Premium,1.9073636430793606e-05
XI52305,Churn,False,False,False,0.9500985112179317
XI52305,Churn,False,False,True,0.0499014887820683
HZ25580,Coverage,Basic,Basic,Basic,0.9999896247862776
HZ25580,Coverage,Basic,Basic,Extended,5.027903106679247e-06
HZ25580,Coverage,Basic,Basic,Premium,5.347310615768024e-06
HZ25580,Churn,False,False,False,0.9013564414515404
HZ25580,Churn,False,False,True,0.0986435585484596
JY97451,Coverage,Basic,Basic,Basic,0.9999816650701364
JY97451,Coverage,Basic,Basic,Extended,1.513416658971296e-05
JY97451,Coverage,Basic,Basic,Premium,3.2007632740096086e-06
JY97451,Churn,False,False,False,0.916564415156371
JY97451,Churn,False,False,True,0.083435584843629
US78266,Coverage,Basic,Basic,Basic,0.9998989112971484
US78266,Coverage,Basic,Basic,Extended,8.738113417770872e-05
US78266,Coverage,Basic,Basic,Premium,1.37075686737297e-05
US78266,Churn,False,True,False,0.3916764080597777
US78266,Churn,False,True,True,0.6083235919402222
SX25962,Coverage,Basic,Basic,Basic,0.997042866048328
SX25962,Coverage,Basic,Basic,Extended,0.0001909613364236
SX25962,Coverage,Basic,Basic,Premium,0.0027661726152482
SX25962,Churn,False,False,False,0.5686347602276338
SX25962,Churn,False,False,True,0.4313652397723661
XQ12791,Coverage,Extended,Extended,Basic,5.504165899928229e-06
XQ12791,Coverage,Extended,Extended,Extended,0.9999677631792602
XQ12791,Coverage,Extended,Extended,Premium,2.6732654839971986e-05
XQ12791,Churn,False,False,False,0.7146341110936347
XQ12791,Churn,False,False,True,0.2853658889063653
EU59853,Coverage,Premium,Premium,Basic,0.0001992974767182
EU59853,Coverage,Premium,Premium,Extended,2.2292094970179794e-05
EU59853,Coverage,Premium,Premium,Premium,0.9997784104283116
EU59853,Churn,False,False,False,0.7332655792953269
EU59853,Churn,False,False,True,0.266734420704673
QR21417,Coverage,Basic,Basic,Basic,0.9999667024024764
QR21417,Coverage,Basic,Basic,Extended,1.4189974085809586e-05
QR21417,Coverage,Basic,Basic,Premium,1.9107623437853285e-05
QR21417,Churn,False,True,False,0.4163649217299485
QR21417,Churn,False,True,True,0.5836350782700515
CI27304,Coverage,Extended,Extended,Basic,5.3494375459114096e-05
CI27304,Coverage,Extended,Extended,Extended,0.9998996435696352
CI27304,Coverage,Extended,Extended,Premium,4.686205490549642e-05
CI27304,Churn,False,False,False,0.7346826523456254
CI27304,Churn,False,False,True,0.2653173476543747
WJ52097,Coverage,Extended,Extended,Basic,6.209297860324582e-06
WJ52097,Coverage,Extended,Extended,Extended,0.9999863453312808
WJ52097,Coverage,Extended,Extended,Premium,7.445370858938805e-06
WJ52097,Churn,False,True,False,0.4717611497352361
WJ52097,Churn,False,True,True,0.5282388502647639
FT65961,Coverage,Basic,Basic,Basic,0.999988463146329
FT65961,Coverage,Basic,Basic,Extended,9.53455137755175e-06
FT65961,Coverage,Basic,Basic,Premium,2.0023022934076334e-06
FT65961,Churn,False,False,False,0.949612643008004
FT65961,Churn,False,False,True,0.0503873569919961
DP87594,Coverage,Basic,Basic,Basic,0.9999416279149478
DP87594,Coverage,Basic,Basic,Extended,4.255578933024308e-05
DP87594,Coverage,Basic,Basic,Premium,1.5816295721933204e-05
DP87594,Churn,False,False,False,0.8503690782211517
DP87594,Churn,False,False,True,0.1496309217788482
KP96020,Coverage,Basic,Basic,Basic,0.9985143558255832
KP96020,Coverage,Basic,Basic,Extended,0.0001003719705757
KP96020,Coverage,Basic,Basic,Premium,0.0013852722038409
KP96020,Churn,False,False,False,0.6592458917104558
KP96020,Churn,False,False,True,0.3407541082895441
HQ15974,Coverage,Extended,Extended,Basic,9.365749896651344e-05
HQ15974,Coverage,Extended,Extended,Extended,0.9998653076890484
HQ15974,Coverage,Extended,Extended,Premium,4.103481198497582e-05
HQ15974,Churn,False,True,False,0.1851041321643635
HQ15974,Churn,False,True,True,0.8148958678356365
VE98553,Coverage,Premium,Premium,Basic,0.0001072688882276
VE98553,Coverage,Premium,Premium,Extended,9.77291480587867e-06
VE98553,Coverage,Premium,Premium,Premium,0.9998829581969664
VE98553,Churn,True,False,False,0.5824510914217829
VE98553,Churn,True,False,True,0.4175489085782172
ME44353,Coverage,Basic,Basic,Basic,0.9999611943198652
ME44353,Coverage,Basic,Basic,Extended,2.7353252064170423e-05
ME44353,Coverage,Basic,Basic,Premium,1.145242807074712e-05
ME44353,Churn,True,False,False,0.809765676560462
ME44353,Churn,True,False,True,0.1902343234395379
AE62631,Coverage,Basic,Basic,Basic,0.9998221402974184
AE62631,Coverage,Basic,Basic,Extended,7.608908127832166e-05
AE62631,Coverage,Basic,Basic,Premium,0.000101770621303
AE62631,Churn,False,False,False,0.8211587509965204
AE62631,Churn,False,False,True,0.1788412490034797
GX29162,Coverage,Premium,Premium,Basic,0.0006397636354069
GX29162,Coverage,Premium,Premium,Extended,7.99001799083695e-05
GX29162,Coverage,Premium,Premium,Premium,0.9992803361846846
GX29162,Churn,False,False,False,0.5947000897738985
GX29162,Churn,False,False,True,0.4052999102261014
LY69932,Coverage,Basic,Basic,Basic,0.9988546133985376
LY69932,Coverage,Basic,Basic,Extended,8.402388921223914e-05
LY69932,Coverage,Basic,Basic,Premium,0.0010613627122502
LY69932,Churn,False,False,False,0.5193822079214855
LY69932,Churn,False,False,True,0.4806177920785145
YY74036,Coverage,Basic,Basic,Basic,0.9999912445215392
YY74036,Coverage,Basic,Basic,Extended,4.938736586229055e-06
YY74036,Coverage,Basic,Basic,Premium,3.816741874676715e-06
YY74036,Churn,False,False,False,0.9437629500972824
YY74036,Churn,False,False,True,0.0562370499027176
DP92488,Coverage,Basic,Basic,Basic,0.9999705081838376
DP92488,Coverage,Basic,Basic,Extended,2.1582339922402032e-05
DP92488,Coverage,Basic,Basic,Premium,7.909476239828452e-06
DP92488,Churn,False,False,False,0.9249409312948522
DP92488,Churn,False,False,True,0.0750590687051477
FO74055,Coverage,Extended,Extended,Basic,1.6644926029136082e-05
FO74055,Coverage,Extended,Extended,Extended,0.99997429394125
FO74055,Coverage,Extended,Extended,Premium,9.061132720761038e-06
FO74055,Churn,False,False,False,0.8855923673469348
FO74055,Churn,False,False,True,0.1144076326530651
GT97121,Coverage,Extended,Extended,Basic,2.9210401445171457e-05
GT97121,Coverage,Extended,Extended,Extended,0.9999448096434782
GT97121,Coverage,Extended,Extended,Premium,2.5979955076548267e-05
GT97121,Churn,False,False,False,0.6921592365552468
GT97121,Churn,False,False,True,0.3078407634447532
VF83291,Coverage,Basic,Basic,Basic,0.9998913352921496
VF83291,Coverage,Basic,Basic,Extended,6.566823373895532e-05
VF83291,Coverage,Basic,Basic,Premium,4.299647411163169e-05
VF83291,Churn,False,True,False,0.3471986353190406
VF83291,Churn,False,True,True,0.6528013646809594
OU76593,Coverage,Extended,Extended,Basic,9.377442267549908e-06
OU76593,Coverage,Extended,Extended,Extended,0.99998508005394
OU76593,Coverage,Extended,Extended,Premium,5.542503792443286e-06
OU76593,Churn,False,True,False,0.1528230325549644
OU76593,Churn,False,True,True,0.8471769674450356
HO40387,Coverage,Basic,Basic,Basic,0.999986987545988
HO40387,Coverage,Basic,Basic,Extended,7.311564061756932e-06
HO40387,Coverage,Basic,Basic,Premium,5.700889950318381e-06
HO40387,Churn,True,True,False,0.2270607358976795
HO40387,Churn,True,True,True,0.7729392641023205
GR37045,Coverage,Extended,Extended,Basic,1.01864852018993e-05
GR37045,Coverage,Extended,Extended,Extended,0.9999847886321876
GR37045,Coverage,Extended,Extended,Premium,5.024882610401751e-06
GR37045,Churn,True,True,False,0.0829585009129353
GR37045,Churn,True,True,True,0.9170414990870648
KZ84621,Coverage,Basic,Basic,Basic,0.9996154781424502
KZ84621,Coverage,Basic,Basic,Extended,4.917897473668312e-05
KZ84621,Coverage,Basic,Basic,Premium,0.000335342882813
KZ84621,Churn,False,False,False,0.8133383856114835
KZ84621,Churn,False,False,True,0.1866616143885165
FR82361,Coverage,Extended,Extended,Basic,1.2066299005260714e-05
FR82361,Coverage,Extended,Extended,Extended,0.9999772428306478
FR82361,Coverage,Extended,Extended,Premium,1.0690870346979868e-05
FR82361,Churn,False,False,False,0.7245073408310024
FR82361,Churn,False,False,True,0.2754926591689975
UM14883,Coverage,Basic,Basic,Basic,0.9987279217369294
UM14883,Coverage,Basic,Basic,Extended,0.0001871140144822
UM14883,Coverage,Basic,Basic,Premium,0.0010849642485883
UM14883,Churn,False,False,False,0.8067468048099204
UM14883,Churn,False,False,True,0.1932531951900795
UX32931,Coverage,Basic,Basic,Basic,0.9999713651792204
UX32931,Coverage,Basic,Basic,Extended,1.9717608337120496e-05
UX32931,Coverage,Basic,Basic,Premium,8.91721244221461e-06
UX32931,Churn,False,False,False,0.9641962043709396
UX32931,Churn,False,False,True,0.0358037956290604
QA68548,Coverage,Basic,Basic,Basic,0.9997999681311333
QA68548,Coverage,Basic,Basic,Extended,0.0001436810822671
QA68548,Coverage,Basic,Basic,Premium,5.635078659947953e-05
QA68548,Churn,False,False,False,0.5294641216841267
QA68548,Churn,False,False,True,0.4705358783158733
QV40364,Coverage,Basic,Basic,Basic,0.9998825110092322
QV40364,Coverage,Basic,Basic,Extended,9.392929403661929e-05
QV40364,Coverage,Basic,Basic,Premium,2.3559696731367447e-05
QV40364,Churn,True,False,False,0.6709286964397985
QV40364,Churn,True,False,True,0.3290713035602015
TY87896,Coverage,Basic,Basic,Basic,0.9994637591776948
TY87896,Coverage,Basic,Basic,Extended,4.968624152260308e-05
TY87896,Coverage,Basic,Basic,Premium,0.0004865545807825
TY87896,Churn,False,True,False,0.1696267895278841
TY87896,Churn,False,True,True,0.8303732104721159
CV75841,Coverage,Premium,Premium,Basic,0.0002232242546972
CV75841,Coverage,Premium,Premium,Extended,2.32401010239638e-05
CV75841,Coverage,Premium,Premium,Premium,0.9997535356442788
CV75841,Churn,False,False,False,0.815579696674462
CV75841,Churn,False,False,True,0.1844203033255381
YO62357,Coverage,Basic,Basic,Basic,0.9998624514420906
YO62357,Coverage,Basic,Basic,Extended,7.520844254583315e-05
YO62357,Coverage,Basic,Basic,Premium,6.23401153633998e-05
YO62357,Churn,False,False,False,0.910921598628782
YO62357,Churn,False,False,True,0.0890784013712181
YN19139,Coverage,Basic,Basic,Basic,0.9999865171434628
YN19139,Coverage,Basic,Basic,Extended,6.691069432474662e-06
YN19139,Coverage,Basic,Basic,Premium,6.791787104804712e-06
YN19139,Churn,True,True,False,0.1650947084535873
YN19139,Churn,True,True,True,0.8349052915464127
PE63707,Coverage,Basic,Basic,Basic,0.9999858035632164
PE63707,Coverage,Basic,Basic,Extended,1.0267142184657916e-05
PE63707,Coverage,Basic,Basic,Premium,3.9292945989950095e-06
PE63707,Churn,False,False,False,0.9282039878266576
PE63707,Churn,False,False,True,0.0717960121733425
NS74173,Coverage,Basic,Basic,Basic,0.9998498867232882
NS74173,Coverage,Basic,Basic,Extended,0.000103904872466
NS74173,Coverage,Basic,Basic,Premium,4.62084042457822e-05
NS74173,Churn,False,False,False,0.844248612620199
NS74173,Churn,False,False,True,0.155751387379801
ZI73222,Coverage,Extended,Extended,Basic,0.0003443861751382
ZI73222,Coverage,Extended,Extended,Extended,0.9994974268240924
ZI73222,Coverage,Extended,Extended,Premium,0.0001581870007696
ZI73222,Churn,True,True,False,0.05212710610852
ZI73222,Churn,True,True,True,0.94787289389148
AC24378,Coverage,Extended,Extended,Basic,3.004276476894282e-05
AC24378,Coverage,Extended,Extended,Extended,0.999934132090302
AC24378,Coverage,Extended,Extended,Premium,3.582514492891827e-05
AC24378,Churn,False,False,False,0.688017136817147
AC24378,Churn,False,False,True,0.311982863182853
XR71687,Coverage,Basic,Basic,Basic,0.9991203606551694
XR71687,Coverage,Basic,Basic,Extended,0.0001317173108875
XR71687,Coverage,Basic,Basic,Premium,0.0007479220339429
XR71687,Churn,False,False,False,0.8762196557369681
XR71687,Churn,False,False,True,0.1237803442630318
GJ70481,Coverage,Basic,Basic,Basic,0.9998535368616724
GJ70481,Coverage,Basic,Basic,Extended,4.532641057101202e-05
GJ70481,Coverage,Basic,Basic,Premium,0.0001011367277568
GJ70481,Churn,True,True,False,0.4050637061164761
GJ70481,Churn,True,True,True,0.5949362938835239
JI94264,Coverage,Extended,Extended,Basic,4.075674666861669e-05
JI94264,Coverage,Extended,Extended,Extended,0.9999015038641224
JI94264,Coverage,Extended,Extended,Premium,5.773938920905759e-05
JI94264,Churn,False,False,False,0.8051233016177859
JI94264,Churn,False,False,True,0.1948766983822141
YI95434,Coverage,Basic,Basic,Basic,0.9999849719571452
YI95434,Coverage,Basic,Basic,Extended,1.3354728923142794e-05
YI95434,Coverage,Basic,Basic,Premium,1.673313931667342e-06
YI95434,Churn,False,False,False,0.8923079339698801
YI95434,Churn,False,False,True,0.1076920660301199
RL34830,Coverage,Extended,Extended,Basic,1.681291024767643e-05
RL34830,Coverage,Extended,Extended,Extended,0.9999582399983376
RL34830,Coverage,Extended,Extended,Premium,2.4947091414727185e-05
RL34830,Churn,False,False,False,0.7717590266058973
RL34830,Churn,False,False,True,0.2282409733941026
CA96568,Coverage,Extended,Extended,Basic,9.205684328280886e-05
CA96568,Coverage,Extended,Extended,Extended,0.9998384414020888
CA96568,Coverage,Extended,Extended,Premium,6.950175462855123e-05
CA96568,Churn,False,True,False,0.2007639151124718
CA96568,Churn,False,True,True,0.7992360848875282
UO16539,Coverage,Basic,Basic,Basic,0.9997144586001075
UO16539,Coverage,Basic,Basic,Extended,3.03100078911323e-05
UO16539,Coverage,Basic,Basic,Premium,0.0002552313920011
UO16539,Churn,False,False,False,0.8088567589331895
UO16539,Churn,False,False,True,0.1911432410668105
NP18074,Coverage,Basic,Basic,Basic,0.9995905193991624
NP18074,Coverage,Basic,Basic,Extended,3.2408660622713406e-05
NP18074,Coverage,Basic,Basic,Premium,0.0003770719402147
NP18074,Churn,False,False,False,0.6808163061612098
NP18074,Churn,False,False,True,0.3191836938387902
TW45475,Coverage,Extended,Extended,Basic,0.0002174027860934
TW45475,Coverage,Extended,Extended,Extended,0.9997577594149064
TW45475,Coverage,Extended,Extended,Premium,2.4837798999995906e-05
TW45475,Churn,False,True,False,0.1531847570611408
