sPerson,product_name,probabilidad_compra,lead_scoring,tiene_producto,product_category,list_driver_names_x,list_driver_values_x,list_barrier_names_x,list_barrier_values_x,_base_values_x,product_name,ResultHistoricoCampañas,Ingresos,ComercialAsignado,IdSex,YearsSinceCampaign,Edad,UltimoContacto,_base_values_y,positive_impact_factors,negative_impact_factors
14122,Salud,0.00218635991156618,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.001980245410597091, 0.00014926459734641102, 5.4530253283218544e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.03506786188989083, -0.016218051490469117, -9.271143956244615e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,74,49.0,0.1257867645753929,,"UltimoContacto -3% (49.0), Ingresos -1% (20.001_50.000), Edad -1% (74)"
14133,Salud,0.0020775800420030862,Low,0.0,Mutua,"['YearsSinceCampaign', 'Ingresos', 'ResultHistoricoCampañas']","[0.00019058556773349808, 0.0001770340898208973, 2.7857531419034402e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.03966327861638134, -0.019093149101656236, -7.153181155479451e-05]",0.0686508495464269,Salud,,,1.0,0,,75,49.0,0.1257867645753929,IdSex 1% (0),"UltimoContacto -7% (49.0), Edad -4% (75)"
14146,Salud,0.001978645862099547,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0011374324849069432, 0.00018890074011099732, 6.0173640961051035e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.044340290352498944, -0.0205788621010634, -9.608360489085155e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,73,49.0,0.1257867645753929,IdSex 1% (0),"UltimoContacto -12% (49.0), Edad -5% (73), Ingresos -1% (20.001_50.000)"
14147,Salud,0.003276708596810279,Low,0.0,Mutua,"['IdSex', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.00015931580601522, 5.638223688311897e-05, 9.352507426230084e-06]","['Edad', 'UltimoContacto', 'Ingresos']","[-0.05508464467444333, -0.010561198192702263, -0.007903590301787757]",0.0686508495464269,Salud,,100.001_200.000,1.0,0,,77,49.0,0.1257867645753929,,"UltimoContacto -3% (49.0), Edad -2% (77)"
14148,Salud,0.001610081663711398,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0010379060109574011, 6.219017879460175e-05, 1.9109905037757898e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.028808447284047328, -0.004261662530594716, -0.0010441859308459437]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,73,29.0,0.1257867645753929,,"Edad -4% (73), Ingresos -2% (20.001_50.000), IdSex -2% (1)"
14159,Salud,0.0017189183007183335,Low,0.0,Mutua,"['YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.00012361664737438826, 6.70596490023057e-05]","['Edad', 'UltimoContacto', 'Ingresos', 'IdSex']","[-0.009954814157662209, -0.0041078842916406925, -0.0008814375406334423, -0.0006146931847893311]",0.0686508495464269,Salud,,0_20.000,1.0,1,,69,35.0,0.1257867645753929,"UltimoContacto 7% (35.0), Ingresos 4% (0_20.000), YearsSinceCampaign 1% (<NA>)","Edad -8% (69), IdSex -3% (1)"
14166,Salud,0.0018682692323590652,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0022515768054013276, 0.0014240873684822125, 0.0001243329140180681]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.005931054546233184, -0.001322923313045148, -5.404227182759549e-06]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,48,35.0,0.1257867645753929,"Edad 13% (48), UltimoContacto 5% (35.0), Ingresos 3% (20.001_50.000)",IdSex -2% (1)
14167,Salud,0.0019314822400841147,Low,0.0,Mutua,"['UltimoContacto', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0018710228547104172, 0.0010606828614637207, 0.00041641835889003775, 5.41907002750548e-05]","['Edad', 'IdSex']","[-0.06883735517903165, -0.0001582663254077505]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,82,39.0,0.1257867645753929,"IdSex 3% (0), UltimoContacto 2% (39.0), ResultHistoricoCRM 1% ()","Edad -10% (82), Ingresos -2% (20.001_50.000)"
14175,Salud,0.0016083378941065794,Low,0.0,Mutua,[],[],"['Edad', 'UltimoContacto', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.039575590342555804, -0.015210765789396143, -0.0034239391166408853, -0.0013008887535273942, -0.0004720675523675166, -6.688818482593688e-05]",0.0686508495464269,Salud,Resolt,200.001_sup,1.0,0,0,79,49.0,0.1257867645753929,"IdSex 1% (0), Ingresos 1% (200.001_sup)","Edad -9% (79), UltimoContacto -9% (49.0), YearsSinceCampaign -1% (0)"
14179,Salud,0.009245681332197008,Low,0.0,Mutua,"['Ingresos', 'IdSex', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0003939903966825113, 0.00014214580255483313, 0.00010081881723018573, 6.430108726470036e-05]","['Edad', 'UltimoContacto']","[-0.06318930224705165, -0.014863481569505682]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,77,49.0,0.1257867645753929,IdSex 1% (0),"UltimoContacto -8% (49.0), Edad -6% (77), Ingresos -2% (20.001_50.000)"
14186,Salud,0.002779795197853507,Low,0.0,Mutua,"['YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[0.0001585125678187577, 8.87982795903715e-05, 5.232591362030669e-05]","['Edad', 'UltimoContacto', 'Ingresos']","[-0.04141471459048874, -0.01579597756800185, -0.009812031558909565]",0.0686508495464269,Salud,,100.001_200.000,1.0,0,,73,49.0,0.1257867645753929,IdSex 1% (0),"UltimoContacto -12% (49.0), Edad -3% (73), Ingresos -1% (100.001_200.000)"
14239,Salud,0.0027269629291550453,Low,0.0,Mutua,"['Ingresos', 'IdSex', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0003939903966825113, 0.00014214580255483313, 0.00010081881723018573, 6.430108726470036e-05]","['Edad', 'UltimoContacto']","[-0.06318930224705165, -0.014863481569505682]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,78,48.0,0.1257867645753929,IdSex 2% (0),"UltimoContacto -8% (48.0), Edad -4% (78), Ingresos -2% (20.001_50.000)"
14247,Salud,0.002028058241739706,Low,0.0,Mutua,"['UltimoContacto', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0034503708338558415, 0.0025405637293803994, 0.0005416577234175983, 3.649008829330913e-05]","['Edad', 'IdSex']","[-0.06724409711322935, -0.00017189332129208002]",0.0686508495464269,Salud,,,1.0,0,,79,39.0,0.1257867645753929,"IdSex 1% (0), Ingresos 1% ()","Edad -5% (79), UltimoContacto -1% (39.0)"
14254,Salud,0.002781613135382709,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[0.00041398666957565537, 9.965326515665481e-05, 8.582678196816324e-05, 5.726551694333932e-05]","['Edad', 'UltimoContacto']","[-0.0632362422225074, -0.014909638297696046]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,77,48.0,0.1257867645753929,IdSex 2% (0),"Edad -7% (77), UltimoContacto -7% (48.0), Ingresos -2% (20.001_50.000)"
14271,Salud,0.001978645862099547,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[0.0019879185389147327, 0.00019225125484515946, 6.399031161640384e-05, 1.2009511095669042e-05]","['Edad', 'UltimoContacto']","[-0.04552556669777043, -0.020559911203210386]",0.0686508495464269,Salud,,50.001_100.000,1.0,0,,73,48.0,0.1257867645753929,"Ingresos 4% (50.001_100.000), IdSex 3% (0), YearsSinceCampaign 1% (<NA>)",UltimoContacto -2% (48.0)
14275,Salud,0.0020367616550092927,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0007825740457422096, 0.0001422765711151511, 3.652022568680195e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04862914630608941, -0.016336520022779265, -2.6105147016550553e-05]",0.0686508495464269,Salud,,,1.0,0,,78,48.0,0.1257867645753929,"IdSex 2% (0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)",UltimoContacto -7% (48.0)
14277,Salud,0.014942807204510002,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[0.0016939302117221031, 0.00027799583699415395, 0.0001397569969637132, 5.031885991596357e-05]","['Edad', 'UltimoContacto']","[-0.049177078097061414, -0.012615556342782703]",0.0686508495464269,Salud,,50.001_100.000,1.0,0,,79,48.0,0.1257867645753929,IdSex 2% (0),"UltimoContacto -4% (48.0), Edad -3% (79), Ingresos -1% (50.001_100.000)"
14279,Salud,0.0010295553057561443,Low,0.0,Mutua,"['ResultHistoricoCampañas', 'Ingresos', 'YearsSinceCampaign']","[0.00017479682497490565, 0.000136783323570245, 0.00013246059231331262]","['Edad', 'IdSex', 'UltimoContacto']","[-0.007523631902879301, -0.0026140771280826905, -0.0006936837589066576]",0.0686508495464269,Salud,,,1.0,1,,38,20.0,0.1257867645753929,"Edad 10% (38), UltimoContacto 5% (20.0), YearsSinceCampaign 1% (<NA>)",IdSex -1% (1)
14280,Salud,0.0017325940951401283,Low,0.0,Mutua,"['ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.00016851517924014182, 0.00014673022614021967]","['Edad', 'UltimoContacto', 'IdSex', 'Ingresos']","[-0.006476710947316186, -0.005958370456603415, -0.0015306643845457942, -0.0001540106128096551]",0.0686508495464269,Salud,,,1.0,1,,36,36.0,0.1257867645753929,"Edad 10% (36), YearsSinceCampaign 1% (<NA>), ResultHistoricoCRM 1% ()","IdSex -2% (1), UltimoContacto -1% (36.0)"
14284,Salud,0.002201189733193433,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.001483850428961891, 0.00014636617473007415, 5.737908120573461e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04481262378584604, -0.021292191030190755, -0.0001326339290027052]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,74,48.0,0.1257867645753929,,"UltimoContacto -2% (48.0), Edad -2% (74)"
14295,Salud,0.00218635991156618,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0014098973013830147, 0.00027477674431540674, 0.00010253584460094072]","['Edad', 'UltimoContacto', 'IdSex']","[-0.03955498951171786, -0.03325992523400354, -0.00011141838553921882]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,76,48.0,0.1257867645753929,IdSex 2% (0),"UltimoContacto -5% (48.0), Edad -4% (76), Ingresos -2% (20.001_50.000)"
14312,Salud,0.005196517783368012,Low,0.0,Mutua,"['YearsSinceCampaign', 'Ingresos', 'ResultHistoricoCampañas']","[0.00015767690190382713, 0.00011365420208621261, 5.336056421006345e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.038296842536695845, -0.020208919910736377, -6.689106444387849e-05]",0.0686508495464269,Salud,,,1.0,0,,73,48.0,0.1257867645753929,"IdSex 1% (0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","UltimoContacto -8% (48.0), Edad -2% (73)"
14336,Salud,0.001704036772770045,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0007125448427245546, 0.0001506202777545613, 4.704726544191485e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.03868503998351721, -0.020407535989730167, -8.698031762399117e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,73,48.0,0.1257867645753929,IdSex 2% (0),"UltimoContacto -6% (48.0), Edad -3% (73)"
14350,Salud,0.004101995108033727,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'IdSex']","[0.0014929607289973544, 0.00023927375267370534, 0.0001995674455835102, 2.9778731363875208e-05]","['UltimoContacto', 'ResultHistoricoCampañas']","[-0.0005261319298286608, -5.0254975098030515e-05]",0.0686508495464269,Salud,,,1.0,1,,52,21.0,0.1257867645753929,"Edad 11% (52), UltimoContacto 6% (21.0), Ingresos 1% ()",IdSex -1% (1)
14352,Salud,0.00616240316596465,Low,0.0,Mutua,"['Edad', 'UltimoContacto', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.002337020622314141, 0.0008176769923324453, 0.00045017828755814746, 0.00014350507795728455, 5.420651342143681e-05]",['IdSex'],[-0.0014364816964057856],0.0686508495464269,Salud,,,1.0,1,,44,20.0,0.1257867645753929,"Edad 11% (44), UltimoContacto 4% (20.0), Ingresos 1% ()",IdSex -1% (1)
14353,Salud,0.0021849384215349506,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.000909484472026094, 0.00011863574697181634, 2.785448675731323e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04441152369472115, -0.015494163305612017, -0.00010741376975637422]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,80,48.0,0.1257867645753929,,"Edad -2% (80), UltimoContacto -2% (48.0)"
14358,Salud,0.0018987028397737928,Low,0.0,Mutua,"['UltimoContacto', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.004264590164837063, 0.001972498507774173, 0.0005506508419985674, 7.56843864591646e-05]","['Edad', 'IdSex']","[-0.07132663536760747, -0.00013494655580681582]",0.0686508495464269,Salud,,,1.0,0,,77,39.0,0.1257867645753929,"UltimoContacto 3% (39.0), IdSex 2% (0), Ingresos 1% ()",Edad -13% (77)
14367,Salud,0.0016768022812539522,Low,0.0,Mutua,"['Ingresos', 'IdSex']","[0.0004888351000674675, 0.0001235117526405728]","['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[-0.059119614926579266, -0.016152208706995103, -0.0011109230068735835, -0.0006249776508361789]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,0,79,48.0,0.1257867645753929,"IdSex 2% (0), Ingresos 1% (20.001_50.000)","UltimoContacto -7% (48.0), Edad -6% (79), ResultHistoricoCRM -1% (Resolt)"
14368,Salud,0.001808908938528436,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0002608965101960227, 0.0002405566791343642, 2.015085069211908e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04008257686799682, -0.016950223430253996, -0.00017411903663032432]",0.0686508495464269,Salud,,,1.0,0,,75,48.0,0.1257867645753929,"IdSex 1% (0), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)",Edad -4% (75)
14370,Salud,0.002189989942663426,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0006391030083122487, 8.10015734897097e-05, 2.4657758261707124e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.046160177565856726, -0.015890899210931068, -4.666683395591179e-05]",0.0686508495464269,Salud,,,1.0,0,,78,48.0,0.1257867645753929,,"UltimoContacto -2% (48.0), Edad -1% (78)"
14372,Salud,0.002201189733193433,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0009913638252089085, 0.00013472024669839935, 3.624281084217905e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.03741988690742705, -0.017067402968602957, -0.0001106706569848122]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,72,48.0,0.1257867645753929,,"UltimoContacto -3% (48.0), Edad -2% (72), Ingresos -1% (20.001_50.000)"
14391,Salud,0.0030005217556868316,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.000917719159624517, 0.00014419794454740518, 4.993514944054928e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.044040658416722514, -0.021143021474285675, -6.577939882835394e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,72,48.0,0.1257867645753929,IdSex 2% (0),"UltimoContacto -11% (48.0), Edad -6% (72)"
14425,Salud,0.0028936375224952,Low,0.0,Mutua,"['Ingresos', 'IdSex']","[0.0015284241253330428, 1.1937484025487304e-05]","['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[-0.04330805735272837, -0.020254880117878085, -0.001281698117867456, -0.0006023377691230571]",0.0686508495464269,Salud,Resolt,50.001_100.000,1.0,0,1,73,48.0,0.1257867645753929,"Edad 4% (73), IdSex 3% (0), Ingresos 3% (50.001_100.000)","YearsSinceCampaign -9% (1), UltimoContacto -1% (48.0)"
14428,Salud,0.0019314822400841147,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0008240630369158801, 0.00016156993018399097, 3.72992041061899e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.04837169203239876, -0.015431101490961385, -8.42719621758213e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,80,48.0,0.1257867645753929,IdSex 2% (0),"Edad -7% (80), UltimoContacto -5% (48.0), Ingresos -2% (20.001_50.000)"
14430,Salud,0.06616580452176,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[0.00242066222029769, 0.00047680693628385186, 0.0004184976265183487, 0.00012065586837180959]","['Edad', 'UltimoContacto']","[-0.08492683792714276, -0.02816016156531485]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,74,48.0,0.1257867645753929,IdSex 2% (0),"UltimoContacto -7% (48.0), Ingresos -3% (20.001_50.000), Edad -2% (74)"
14437,Salud,0.0018675251970347252,Low,0.0,Mutua,[],[],"['Edad', 'UltimoContacto', 'Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign', 'IdSex']","[-0.04044219672486246, -0.009847934961655395, -0.0056213747503817205, -0.0043167838727831585, -0.0015405008143228934, -5.653099250923097e-05]",0.0686508495464269,Salud,Pendent companyia,100.001_200.000,1.0,0,0,78,48.0,0.1257867645753929,IdSex 2% (0),"Edad -7% (78), Ingresos -4% (100.001_200.000), ResultHistoricoCRM -3% (Pendent companyia)"
14441,Salud,0.001671010883271124,Low,0.0,Mutua,['Ingresos'],[0.0007342798065144619],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.03818387928835986, -0.020335378282733674, -0.001037147145345997, -0.00043360365033782256, -8.880266205540023e-05]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,1,71,48.0,0.1257867645753929,IdSex 1% (0),"UltimoContacto -7% (48.0), Edad -7% (71), YearsSinceCampaign -5% (1)"
14465,Salud,0.002696417114430408,Low,0.0,Mutua,"['Ingresos', 'IdSex']","[0.0008231795964186461, 0.00016622347008071666]","['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[-0.07422290104408652, -0.003310906276063128, -0.001994433152090017, -0.0005854330497850125]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,1,81,39.0,0.1257867645753929,"UltimoContacto 5% (39.0), IdSex 2% (0)","Edad -10% (81), YearsSinceCampaign -8% (1), ResultHistoricoCRM -4% (Resolt)"
14481,Salud,0.002779795197853507,Low,0.0,Mutua,"['YearsSinceCampaign', 'IdSex', 'ResultHistoricoCampañas']","[0.00020311096598086526, 0.00011674016918362059, 6.43582308570619e-05]","['Edad', 'UltimoContacto', 'Ingresos']","[-0.04813774862717298, -0.015674536403764226, -0.008217640109474423]",0.0686508495464269,Salud,,100.001_200.000,1.0,0,,71,48.0,0.1257867645753929,"IdSex 1% (0), YearsSinceCampaign 1% (<NA>)","UltimoContacto -9% (48.0), Edad -6% (71), Ingresos -1% (100.001_200.000)"
14490,Salud,0.0017198820352468235,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0003520516320378639, 9.579929859977797e-05, 2.4612245801014665e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.041354083274843204, -0.016780570660189877, -5.9336100689127625e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,83,48.0,0.1257867645753929,"Edad 3% (83), IdSex 3% (0), Ingresos 2% (20.001_50.000)",UltimoContacto -2% (48.0)
14521,Salud,0.02641989462523,Low,0.0,Mutua,"['Ingresos', 'IdSex']","[0.0013747865906239764, 0.00028727265106852026]","['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[-0.06679990723117658, -0.02162030625417919, -0.0021083568472158197, -0.00038152640717933195]",0.0686508495464269,Salud,Resolt,50.001_100.000,1.0,0,1,73,48.0,0.1257867645753929,IdSex 1% (0),"YearsSinceCampaign -5% (1), UltimoContacto -4% (48.0), Ingresos -3% (50.001_100.000)"
14531,Salud,0.002980321191457877,Low,0.0,Mutua,['Ingresos'],[0.0008843907458873765],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.042676497261792, -0.020991612034714703, -0.001789445466997382, -0.000597327580643506, -3.3512396007475496e-05]",0.0686508495464269,Salud,Resolt,,1.0,0,0,72,48.0,0.1257867645753929,"IdSex 1% (0), Ingresos 1% ()","UltimoContacto -11% (48.0), Edad -4% (72), ResultHistoricoCRM -1% (Resolt)"
14532,Salud,0.001545404997303882,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0004343155903023104, 6.176165242898801e-05]","['Edad', 'UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.020507144389179412, -0.010440129422294601, -0.0010504236262990586, -6.850741048147026e-07]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,71,48.0,0.1257867645753929,,"UltimoContacto -8% (48.0), Edad -6% (71), IdSex -3% (1)"
14533,Salud,0.001447429520647144,Low,0.0,Mutua,['Ingresos'],[1.9799532543978308e-05],"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[-0.007484469857124443, -0.006103173035288467, -0.002189307233830624, -0.0012006348790751101, -0.00011040822125667942]",0.0686508495464269,Salud,Resolt,,1.0,0,0,37,29.0,0.1257867645753929,Edad 4% (37),"YearsSinceCampaign -4% (0), UltimoContacto -3% (29.0), ResultHistoricoCRM -1% (Resolt)"
14551,Salud,0.009755575698585808,Low,0.0,Mutua,"['Ingresos', 'IdSex']","[0.0013201542674178045, 0.00029933780356513067]","['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[-0.04660844376910881, -0.023066483708005635, -0.004971769612522553, -0.000321432943884302]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,0,75,48.0,0.1257867645753929,"YearsSinceCampaign 3% (0), IdSex 2% (0), UltimoContacto 2% (48.0)",
14556,Salud,0.0019032584553259678,Low,0.0,Mutua,['Ingresos'],[0.0009413066685603454],"['Edad', 'UltimoContacto', 'ResultHistoricoCampañas', 'YearsSinceCampaign', 'IdSex']","[-0.03841498003530966, -0.016316329434182986, -0.006885590324489612, -0.001816046719668814, -7.708738018353491e-05]",0.0686508495464269,Salud,Pendent companyia,20.001_50.000,1.0,0,0,72,48.0,0.1257867645753929,"Ingresos 4% (20.001_50.000), ResultHistoricoCRM 2% (Pendent companyia), IdSex 2% (0)","Edad -12% (72), UltimoContacto -10% (48.0)"
